2024-10-17 17:48:18,749 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetype/maven-archetype/2.0-alpha-5/maven-archetype-2.0-alpha-5.pom
2024-10-17 17:48:18,936 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.1/maven-archetype-quickstart-1.1.jar
2024-10-17 17:48:18,943 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.1/maven-archetype-quickstart-1.1.jar
2024-10-17 17:55:55,489 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234 [354])
2024-10-17 17:55:55,491 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234
2024-10-17 17:55:55,493 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\aopalliance-1.0.jar
2024-10-17 17:55:55,493 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\guice-5.1.0.jar
2024-10-17 17:55:55,494 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\httpclient-4.5.14.jar
2024-10-17 17:55:55,494 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\httpcore-4.4.16.jar
2024-10-17 17:55:55,495 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\jansi-2.4.0.jar
2024-10-17 17:55:55,495 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\jcl-over-slf4j-1.7.36.jar
2024-10-17 17:55:55,496 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-artifact-3.9.6.jar
2024-10-17 17:55:55,497 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-builder-support-3.9.6.jar
2024-10-17 17:55:55,497 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-compat-3.9.6.jar
2024-10-17 17:55:55,498 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-core-3.9.6.jar
2024-10-17 17:55:55,500 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-embedder-3.9.6.jar
2024-10-17 17:55:55,501 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-model-3.9.6.jar
2024-10-17 17:55:55,502 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-model-builder-3.9.6.jar
2024-10-17 17:55:55,503 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-plugin-api-3.9.6.jar
2024-10-17 17:55:55,504 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-repository-metadata-3.9.6.jar
2024-10-17 17:55:55,504 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-api-1.9.18.jar
2024-10-17 17:55:55,505 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-connector-basic-1.9.18.jar
2024-10-17 17:55:55,505 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-impl-1.9.18.jar
2024-10-17 17:55:55,506 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-named-locks-1.9.18.jar
2024-10-17 17:55:55,506 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-provider-3.9.6.jar
2024-10-17 17:55:55,507 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-spi-1.9.18.jar
2024-10-17 17:55:55,508 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-transport-file-1.9.18.jar
2024-10-17 17:55:55,508 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-transport-http-1.9.18.jar
2024-10-17 17:55:55,509 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-transport-wagon-1.9.18.jar
2024-10-17 17:55:55,510 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-util-1.9.18.jar
2024-10-17 17:55:55,510 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-settings-3.9.6.jar
2024-10-17 17:55:55,511 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-settings-builder-3.9.6.jar
2024-10-17 17:55:55,511 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-shared-utils-3.3.4.jar
2024-10-17 17:55:55,511 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\org.eclipse.sisu.inject-0.9.0.M2.jar
2024-10-17 17:55:55,512 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\org.eclipse.sisu.plexus-0.9.0.M2.jar
2024-10-17 17:55:55,513 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-build-api-0.0.7.jar
2024-10-17 17:55:55,514 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-cipher-2.0.jar
2024-10-17 17:55:55,515 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-classworlds-2.7.0.jar
2024-10-17 17:55:55,518 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-component-annotations-2.1.0.jar
2024-10-17 17:55:55,519 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-interpolation-1.26.jar
2024-10-17 17:55:55,521 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-sec-dispatcher-2.0.jar
2024-10-17 17:55:55,522 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-utils-3.5.1.jar
2024-10-17 17:55:55,522 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-file-3.5.3.jar
2024-10-17 17:55:55,523 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-http-3.5.3.jar
2024-10-17 17:55:55,523 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-http-shared-3.5.3.jar
2024-10-17 17:55:55,524 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-provider-api-3.5.3.jar
2024-10-17 17:55:55,527 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.0.0.jre [27])
2024-10-17 17:55:55,528 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\com.google.guava_33.0.0.jre.jar
2024-10-17 17:55:55,528 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.12 [584])
2024-10-17 17:55:55,529 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\slf4j.api_2.0.12.jar
2024-10-17 17:55:55,529 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [44])
2024-10-17 17:55:55,530 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2024-10-17 17:55:55,530 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [40])
2024-10-17 17:55:55,531 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\jakarta.annotation-api_1.3.5.jar
2024-10-17 17:55:55,531 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.6.0 [75])
2024-10-17 17:55:55,534 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.apache.commons.cli_1.6.0.jar
2024-10-17 17:55:55,534 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [77])
2024-10-17 17:55:55,536 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.apache.commons.commons-codec_1.16.0.jar
2024-10-17 17:55:55,536 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.lang3_3.14.0 [81])
2024-10-17 17:55:55,537 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\org.apache.commons.lang3_3.14.0.jar
2024-10-17 17:55:55,537 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [29])
2024-10-17 17:55:55,538 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Program Files\sts-4.22.1.RELEASE\plugins\com.google.guava.failureaccess_1.0.2.jar
2024-10-17 17:55:55,544 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\Pacho\AppData\Local\Temp\m2e-archetypeGenerator3806858687754078214":
2024-10-17 17:55:55,553 [Worker-15: Launching mavenrun-4baa37c1-fa3c-4273-bbf0-ace437056bde] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.1 -DgroupId=com.psagar3codes -DartifactId=MavenProject1 -Dversion=0.0.1-SNAPSHOT -Dpackage=com.psagar3codes.main -DoutputDirectory=D:\Learning\smartProgramming -Dstyle.color=always -U archetype:generate
2024-10-17 17:56:40,196 [Worker-1: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' D:\Learning\smartProgramming\MavenProject1\pom.xml
2024-10-17 17:56:40,960 [Worker-1: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.psagar3codes:MavenProject1:0.0.1-SNAPSHOT @ D:\Learning\smartProgramming\MavenProject1\pom.xml.
2024-10-17 17:56:41,914 [Worker-1: Creating maven-archetype-quickstart] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /MavenProject1/src/main/java
2024-10-17 17:56:41,917 [Worker-1: Creating maven-archetype-quickstart] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /MavenProject1/src/main/resources
2024-10-17 17:56:41,921 [Worker-1: Creating maven-archetype-quickstart] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /MavenProject1/src/test/java
2024-10-17 17:56:41,922 [Worker-1: Creating maven-archetype-quickstart] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /MavenProject1/src/test/resources
2024-10-17 17:56:42,032 [Worker-1: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 1 project(s) in 1 sec
2024-10-17 17:56:42,478 [Worker-16: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\Learning\smartProgramming\MavenProject1\src\main\resources
2024-10-17 17:56:42,483 [Worker-16: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\Learning\smartProgramming\MavenProject1\src\test\resources
2024-10-17 17:58:46,837 [Worker-16: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.psagar3codes:MavenProject1:0.0.1-SNAPSHOT @ D:\Learning\smartProgramming\MavenProject1\pom.xml.
2024-10-17 17:58:47,059 [Worker-16: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\Learning\smartProgramming\MavenProject1\src\main\resources
2024-10-17 17:58:47,064 [Worker-16: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\Learning\smartProgramming\MavenProject1\src\test\resources
2024-10-17 18:10:57,391 [Worker-1: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\Learning\smartProgramming\MavenProject1\src\main\resources
2024-10-17 18:10:57,395 [Worker-1: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\Learning\smartProgramming\MavenProject1\src\test\resources
2024-10-17 18:12:00,426 [Worker-25: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\Learning\smartProgramming\MavenProject1\src\main\resources
2024-10-17 18:12:00,428 [Worker-25: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\Learning\smartProgramming\MavenProject1\src\test\resources
2024-10-17 18:12:37,167 [Worker-21: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\Learning\smartProgramming\MavenProject1\src\main\resources
2024-10-17 18:12:37,169 [Worker-21: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\Learning\smartProgramming\MavenProject1\src\test\resources
2024-10-17 18:12:40,477 [Worker-23: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\Learning\smartProgramming\MavenProject1\src\main\resources
2024-10-17 18:12:40,479 [Worker-23: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\Learning\smartProgramming\MavenProject1\src\test\resources
2024-10-17 18:13:07,034 [Worker-25: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\Learning\smartProgramming\MavenProject1\src\main\resources
2024-10-17 18:13:07,037 [Worker-25: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\Learning\smartProgramming\MavenProject1\src\test\resources
2024-10-17 18:13:16,963 [Worker-26: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\Learning\smartProgramming\MavenProject1\src\main\resources
2024-10-17 18:13:16,969 [Worker-26: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\Learning\smartProgramming\MavenProject1\src\test\resources
2024-10-17 18:13:39,703 [Worker-26: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\Learning\smartProgramming\MavenProject1\src\main\resources
2024-10-17 18:13:39,707 [Worker-26: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\Learning\smartProgramming\MavenProject1\src\test\resources
2024-10-17 18:14:09,035 [Worker-27: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\Learning\smartProgramming\MavenProject1\src\main\resources
2024-10-17 18:14:09,042 [Worker-27: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory D:\Learning\smartProgramming\MavenProject1\src\test\resources
